Instance,Terminal,Layer,X location,Y location,Voltage
_23958_,VSS,Metal1,674.9150,763.7150,0.001740
_23957_,VSS,Metal1,681.2750,763.8120,0.001739
_23956_,VSS,Metal1,674.4350,771.2750,0.001676
_23955_,VSS,Metal1,673.9550,748.5950,0.001815
_23954_,VSS,Metal1,672.5150,763.4050,0.001743
_23953_,VSS,Metal1,672.2260,771.4300,0.001679
_23952_,VSS,Metal1,670.0450,778.5250,0.001639
_23951_,VSS,Metal1,666.0130,748.1300,0.001819
_23950_,VSS,Metal1,661.4930,748.1100,0.001831
_23949_,VSS,Metal1,664.4000,778.3460,0.001649
_23948_,VSS,Metal1,667.2520,778.5000,0.001641
_23947_,VSS,Metal1,661.4930,779.0100,0.001651
_23946_,VSS,Metal1,664.8350,770.9650,0.001688
_23945_,VSS,Metal1,661.5210,770.4350,0.001691
_23944_,VSS,Metal1,660.9060,771.4500,0.001691
_23943_,VSS,Metal1,648.7060,778.9900,0.001656
_23942_,VSS,Metal1,663.1050,763.2960,0.001745
_23941_,VSS,Metal1,651.8750,748.2850,0.001833
_23940_,VSS,Metal1,646.8850,748.6920,0.001837
_23939_,VSS,Metal1,645.2750,748.6920,0.001837
_23938_,VSS,Metal1,649.5200,771.4530,0.001707
_23937_,VSS,Metal1,648.8500,770.8720,0.001707
_23936_,VSS,Metal1,644.8930,778.3700,0.001671
_23935_,VSS,Metal1,669.6350,748.2850,0.001817
_23934_,VSS,Metal1,646.4050,748.1870,0.001837
_23933_,VSS,Metal1,647.1950,741.1320,0.001825
_23932_,VSS,Metal1,645.7490,770.8480,0.001710
_23931_,VSS,Metal1,641.7950,770.9650,0.001712
_23930_,VSS,Metal1,663.8750,733.4750,0.001870
_23929_,VSS,Metal1,656.7890,740.6080,0.001806
_23928_,VSS,Metal1,666.4650,740.6160,0.001802
_23927_,VSS,Metal1,644.7890,763.8310,0.001763
_23926_,VSS,Metal1,639.6130,763.2500,0.001764
_23925_,VSS,Metal1,663.4410,749.1240,0.001829
_23924_,VSS,Metal1,642.8000,763.2260,0.001764
_23923_,VSS,Metal1,639.3950,756.1550,0.001843
_23922_,VSS,Metal1,642.6380,749.1240,0.001837
_23921_,VSS,Metal1,644.5580,741.5640,0.001826
_23920_,VSS,Metal1,649.6950,748.1760,0.001835
_23919_,VSS,Metal1,654.2920,733.5000,0.001877
_23918_,VSS,Metal1,682.3060,771.4300,0.001670
_23917_,VSS,Metal1,683.0930,763.8900,0.001732
_23916_,VSS,Metal1,682.5600,778.3860,0.001630
_23915_,VSS,Metal1,685.0130,778.3500,0.001622
_23914_,VSS,Metal1,686.7430,778.9560,0.001611
_23913_,VSS,Metal1,681.1550,786.0850,0.001590
_23912_,VSS,Metal1,682.6410,762.8750,0.001732
_23911_,VSS,Metal1,676.4560,785.9630,0.001626
_23910_,VSS,Metal1,682.4170,786.4730,0.001590
_23909_,VSS,Metal1,679.6260,793.4700,0.001627
_23908_,VSS,Metal1,670.5950,801.5150,0.001643
_23907_,VSS,Metal1,670.3330,741.1900,0.001797
_23906_,VSS,Metal1,669.2690,801.0880,0.001643
_23905_,VSS,Metal1,668.2130,733.6500,0.001869
_23904_,VSS,Metal1,672.7330,794.1100,0.001630
_23903_,VSS,Metal1,679.2350,756.1550,0.001791
_23902_,VSS,Metal1,660.0800,748.7730,0.001831
_23901_,VSS,Metal1,686.1750,763.2960,0.001730
_23900_,VSS,Metal1,673.0400,793.4660,0.001630
_23899_,VSS,Metal1,664.8350,793.9550,0.001637
_23898_,VSS,Metal1,682.1150,756.1550,0.001789
_23897_,VSS,Metal1,655.0450,733.0670,0.001877
_23896_,VSS,Metal1,652.6450,733.0670,0.001878
_23895_,VSS,Metal1,665.9090,786.5110,0.001632
_23894_,VSS,Metal1,661.1850,786.5030,0.001654
_23893_,VSS,Metal1,658.1150,778.8350,0.001653
_23892_,VSS,Metal1,661.9550,733.1650,0.001871
_23891_,VSS,Metal1,654.3890,726.0310,0.001900
_23890_,VSS,Metal1,661.6650,733.5830,0.001871
_23889_,VSS,Metal1,659.6690,763.2880,0.001746
_23888_,VSS,Metal1,653.0260,763.2500,0.001763
_23887_,VSS,Metal1,660.3980,725.0750,0.001902
_23886_,VSS,Metal1,659.6000,756.3330,0.001819
_23885_,VSS,Metal1,655.2350,756.1550,0.001821
_23884_,VSS,Metal1,657.0670,755.8200,0.001821
_23883_,VSS,Metal1,648.0350,740.7250,0.001808
_23882_,VSS,Metal1,649.5210,732.6350,0.001878
_23881_,VSS,Metal1,645.8550,726.0230,0.001900
_23880_,VSS,Metal1,650.3470,725.5800,0.001900
_23879_,VSS,Metal1,675.3950,756.1550,0.001793
_23878_,VSS,Metal1,670.1150,763.4050,0.001743
_23877_,VSS,Metal1,676.8350,770.9650,0.001672
_23876_,VSS,Metal1,674.7700,763.3120,0.001740
_23875_,VSS,Metal1,669.0670,763.7400,0.001744
_23874_,VSS,Metal1,671.2660,763.8700,0.001743
_23873_,VSS,Metal1,674.3500,770.8900,0.001676
_23872_,VSS,Metal1,670.2290,770.8480,0.001680
_23871_,VSS,Metal1,678.9450,770.8560,0.001672
_23870_,VSS,Metal1,645.4760,816.1100,0.001635
_23869_,VSS,Metal1,643.1460,824.3700,0.001664
_23868_,VSS,Metal1,666.4650,763.8230,0.001744
_23867_,VSS,Metal1,668.3850,755.7360,0.001798
_23866_,VSS,Metal1,667.0450,770.8670,0.001683
_23865_,VSS,Metal1,663.9210,771.8040,0.001688
_23864_,VSS,Metal1,667.8350,771.3720,0.001683
_23863_,VSS,Metal1,664.6500,778.9510,0.001649
_23862_,VSS,Metal1,666.9450,778.9430,0.001641
_23861_,VSS,Metal1,642.1160,801.7300,0.001657
_23860_,VSS,Metal1,639.8930,809.2500,0.001661
_23859_,VSS,Metal1,666.4650,755.7360,0.001802
_23858_,VSS,Metal1,665.7950,756.1550,0.001803
_23857_,VSS,Metal1,665.0250,763.2960,0.001745
_23856_,VSS,Metal1,656.1950,771.2750,0.001705
_23855_,VSS,Metal1,658.6960,771.3960,0.001705
_23854_,VSS,Metal1,657.2000,778.3460,0.001653
_23853_,VSS,Metal1,660.4600,778.3900,0.001651
_23852_,VSS,Metal1,653.9850,778.4160,0.001655
_23851_,VSS,Metal1,637.7960,801.7300,0.001673
_23850_,VSS,Metal1,634.5060,808.5900,0.001666
_23849_,VSS,Metal1,667.9050,756.2630,0.001798
_23848_,VSS,Metal1,651.3950,748.5950,0.001833
_23847_,VSS,Metal1,645.9250,755.7470,0.001830
_23846_,VSS,Metal1,642.7710,755.8200,0.001834
_23845_,VSS,Metal1,649.1090,778.4080,0.001656
_23844_,VSS,Metal1,652.3730,771.4500,0.001707
_23843_,VSS,Metal1,645.2690,778.9510,0.001671
_23842_,VSS,Metal1,650.9000,778.9700,0.001655
_23841_,VSS,Metal1,653.6170,778.9130,0.001655
_23840_,VSS,Metal1,624.3560,794.1700,0.001692
_23839_,VSS,Metal1,621.0660,794.1300,0.001710
_23838_,VSS,Metal1,642.4660,778.9900,0.001763
_23837_,VSS,Metal1,673.4070,748.1700,0.001815
_23836_,VSS,Metal1,643.3490,748.1680,0.001837
_23835_,VSS,Metal1,644.7200,771.4530,0.001710
_23834_,VSS,Metal1,641.8130,771.4500,0.001712
_23833_,VSS,Metal1,640.9490,778.4080,0.001763
_23832_,VSS,Metal1,637.9400,778.3900,0.001779
_23831_,VSS,Metal1,625.3160,786.6100,0.001667
_23830_,VSS,Metal1,616.2660,786.5700,0.001679
_23829_,VSS,Metal1,639.5860,771.4300,0.001714
_23828_,VSS,Metal1,664.3550,740.7250,0.001803
_23827_,VSS,Metal1,660.6290,740.6080,0.001805
_23826_,VSS,Metal1,662.6250,741.1430,0.001804
_23825_,VSS,Metal1,641.3600,763.8930,0.001764
_23824_,VSS,Metal1,636.5330,770.7900,0.001716
_23823_,VSS,Metal1,638.9100,770.7450,0.001714
_23822_,VSS,Metal1,634.6120,771.3000,0.001719
_23821_,VSS,Metal1,637.4200,771.4100,0.001716
_23820_,VSS,Metal1,613.2130,778.3700,0.001784
_23819_,VSS,Metal1,612.0530,779.0100,0.001784
_23818_,VSS,Metal1,632.8660,763.8700,0.001767
_23817_,VSS,Metal1,666.8010,749.1240,0.001819
_23816_,VSS,Metal1,644.6200,756.2900,0.001830
_23815_,VSS,Metal1,641.6050,756.2520,0.001837
_23814_,VSS,Metal1,637.1860,756.3100,0.001843
_23813_,VSS,Metal1,635.6690,763.8310,0.001767
_23812_,VSS,Metal1,636.9400,763.2700,0.001767
_23811_,VSS,Metal1,617.4030,770.7500,0.001732
_23810_,VSS,Metal1,610.9860,771.4500,0.001733
_23809_,VSS,Metal1,635.2650,755.7360,0.001846
_23808_,VSS,Metal1,638.7300,755.7280,0.001843
_23807_,VSS,Metal1,638.9150,748.5950,0.001844
_23806_,VSS,Metal1,641.2270,741.0600,0.001830
_23805_,VSS,Metal1,637.5890,748.1680,0.001844
_23804_,VSS,Metal1,636.7050,748.7030,0.001844
_23803_,VSS,Metal1,638.1460,740.5700,0.001835
_23802_,VSS,Metal1,648.9060,741.2100,0.001808
_23801_,VSS,Metal1,640.9490,740.6080,0.001830
_23800_,VSS,Metal1,644.2120,740.7000,0.001826
_23799_,VSS,Metal1,613.1860,733.6300,0.001889
_23798_,VSS,Metal1,614.8260,732.9900,0.001889
_23797_,VSS,Metal1,635.1500,748.1920,0.001847
_23796_,VSS,Metal1,616.0930,748.1300,0.001852
_23795_,VSS,Metal1,611.9460,748.1100,0.001860
_23794_,VSS,Metal1,635.2950,756.2630,0.001846
_23793_,VSS,Metal1,616.4430,763.1900,0.001807
_23792_,VSS,Metal1,619.1460,763.2300,0.001806
_23791_,VSS,Metal1,656.6600,733.6100,0.001876
_23790_,VSS,Metal1,652.8350,740.7250,0.001806
_23789_,VSS,Metal1,643.9050,733.5830,0.001880
_23788_,VSS,Metal1,620.3860,733.0100,0.001889
_23787_,VSS,Metal1,614.3460,726.0900,0.001947
_23786_,VSS,Metal1,679.9050,771.3830,0.001671
_23785_,VSS,Metal1,675.1050,778.4160,0.001636
_23784_,VSS,Metal1,678.7550,786.0850,0.001613
_23783_,VSS,Metal1,683.0750,755.8450,0.001787
_23782_,VSS,Metal1,684.0350,778.8350,0.001623
_23781_,VSS,Metal1,677.5330,778.3700,0.001636
_23780_,VSS,Metal1,681.2000,779.0130,0.001631
_23779_,VSS,Metal1,679.7320,778.5000,0.001631
_23778_,VSS,Metal1,645.9560,824.4100,0.001661
_23777_,VSS,Metal1,639.3060,824.3700,0.001672
_23776_,VSS,Metal1,672.5610,786.9240,0.001629
_23775_,VSS,Metal1,678.4930,763.8700,0.001739
_23774_,VSS,Metal1,676.8800,786.5730,0.001626
_23773_,VSS,Metal1,670.1330,756.3300,0.001795
_23772_,VSS,Metal1,676.3000,794.0900,0.001628
_23771_,VSS,Metal1,676.4690,793.5280,0.001628
_23770_,VSS,Metal1,680.1400,786.5300,0.001610
_23769_,VSS,Metal1,646.4360,823.6700,0.001661
_23768_,VSS,Metal1,643.7330,831.2700,0.001685
_23767_,VSS,Metal1,668.6750,808.7650,0.001614
_23766_,VSS,Metal1,670.9160,740.5100,0.001797
_23765_,VSS,Metal1,669.6800,794.1330,0.001631
_23764_,VSS,Metal1,667.1460,741.2100,0.001802
_23763_,VSS,Metal1,667.7600,801.6930,0.001643
_23762_,VSS,Metal1,673.0120,801.5400,0.001640
_23761_,VSS,Metal1,666.7730,808.5900,0.001615
_23760_,VSS,Metal1,664.5450,808.6560,0.001618
_23759_,VSS,Metal1,642.5960,809.2900,0.001633
_23758_,VSS,Metal1,637.8660,809.2500,0.001663
_23757_,VSS,Metal1,672.7330,801.0500,0.001640
_23756_,VSS,Metal1,671.5550,748.5950,0.001816
_23755_,VSS,Metal1,655.8290,748.7110,0.001832
_23754_,VSS,Metal1,674.1750,755.7360,0.001794
_23753_,VSS,Metal1,669.2000,793.4660,0.001631
_23752_,VSS,Metal1,662.9330,794.1300,0.001640
_23751_,VSS,Metal1,665.1300,801.0880,0.001643
_23750_,VSS,Metal1,664.7800,801.6500,0.001643
_23749_,VSS,Metal1,633.9560,794.1700,0.001671
_23748_,VSS,Metal1,629.3330,801.6900,0.001690
_23747_,VSS,Metal1,665.0530,793.4900,0.001637
_23746_,VSS,Metal1,677.0530,748.7500,0.001814
_23745_,VSS,Metal1,673.9730,740.5500,0.001797
_23744_,VSS,Metal1,651.0290,733.5910,0.001878
_23743_,VSS,Metal1,666.3200,785.9060,0.001632
_23742_,VSS,Metal1,663.4130,786.5700,0.001651
_23741_,VSS,Metal1,661.5890,793.5280,0.001640
_23740_,VSS,Metal1,636.3560,793.4300,0.001670
_23739_,VSS,Metal1,631.2530,794.1300,0.001680
_23738_,VSS,Metal1,659.8900,786.4870,0.001655
_23737_,VSS,Metal1,660.5150,786.0850,0.001655
_23736_,VSS,Metal1,655.4250,778.9430,0.001653
_23735_,VSS,Metal1,664.3550,733.1650,0.001870
_23734_,VSS,Metal1,658.2290,726.0310,0.001902
_23733_,VSS,Metal1,666.4950,733.5830,0.001869
_23732_,VSS,Metal1,660.0800,763.8930,0.001746
_23731_,VSS,Metal1,657.6300,785.8650,0.001655
_23730_,VSS,Metal1,655.2520,786.4200,0.001657
_23729_,VSS,Metal1,655.1800,785.9500,0.001657
_23728_,VSS,Metal1,621.3460,785.9300,0.001678
_23727_,VSS,Metal1,616.7460,785.9100,0.001679
_23726_,VSS,Metal1,654.9460,770.8100,0.001705
_23725_,VSS,Metal1,663.4130,725.3530,0.001902
_23724_,VSS,Metal1,662.8600,756.2900,0.001819
_23723_,VSS,Metal1,653.4350,756.2520,0.001823
_23722_,VSS,Metal1,655.4260,763.2500,0.001762
_23721_,VSS,Metal1,652.4690,763.8310,0.001763
_23720_,VSS,Metal1,655.7000,763.8500,0.001762
_23719_,VSS,Metal1,613.3160,770.7500,0.001732
_23718_,VSS,Metal1,610.9860,763.8900,0.001812
_23717_,VSS,Metal1,659.2950,755.7360,0.001819
_23716_,VSS,Metal1,653.4290,755.7280,0.001823
_23715_,VSS,Metal1,651.3950,741.0350,0.001807
_23714_,VSS,Metal1,650.4520,740.7000,0.001807
_23713_,VSS,Metal1,646.7090,733.5910,0.001880
_23712_,VSS,Metal1,650.1460,726.0700,0.001900
_23711_,VSS,Metal1,644.2130,725.4300,0.001900
_23710_,VSS,Metal1,647.3700,725.4880,0.001900
_23709_,VSS,Metal1,647.5720,725.9400,0.001900
_23708_,VSS,Metal1,620.8930,726.0700,0.001938
_23707_,VSS,Metal1,616.3730,726.0900,0.001941
_23706_,VSS,Metal1,646.1900,740.6320,0.001825
_23705_,VSS,Metal1,616.1960,741.2500,0.001859
_23704_,VSS,Metal1,613.8660,748.1100,0.001853
_23703_,VSS,Metal1,650.6250,756.2630,0.001827
_23702_,VSS,Metal1,616.1960,755.6300,0.001860
_23701_,VSS,Metal1,610.9860,755.6700,0.001863
_23700_,VSS,Metal1,654.2600,725.4700,0.001900
_23699_,VSS,Metal1,645.6350,718.3550,0.001884
_23698_,VSS,Metal1,652.0650,725.4960,0.001900
_23697_,VSS,Metal1,620.4130,725.4500,0.001938
_23696_,VSS,Metal1,617.3330,718.5300,0.001891
_23695_,VSS,Metal1,608.6750,824.1950,0.001701
_23694_,VSS,Metal1,607.7610,817.1640,0.001723
_23693_,VSS,Metal1,605.3150,816.6350,0.001724
_23692_,VSS,Metal1,606.7550,809.0750,0.001673
_23691_,VSS,Metal1,592.3720,809.1000,0.001684
_23690_,VSS,Metal1,613.6660,816.7900,0.001720
_23689_,VSS,Metal1,610.7090,816.2080,0.001722
_23688_,VSS,Metal1,612.5150,808.7650,0.001669
_23687_,VSS,Metal1,611.5000,816.7700,0.001722
_23686_,VSS,Metal1,611.2660,809.2300,0.001669
_23685_,VSS,Metal1,613.3860,809.2500,0.001669
_23684_,VSS,Metal1,609.6800,808.5860,0.001669
_23683_,VSS,Metal1,608.8650,809.1830,0.001669
_23682_,VSS,Metal1,587.2960,771.3360,0.001754
_23681_,VSS,Metal1,596.1950,801.2050,0.001759
_23680_,VSS,Metal1,592.0650,801.6230,0.001759
_23679_,VSS,Metal1,593.6100,794.0710,0.001740
_23678_,VSS,Metal1,589.9550,793.6450,0.001745
_23677_,VSS,Metal1,600.0350,793.9550,0.001720
_23676_,VSS,Metal1,596.8650,786.5030,0.001690
_23675_,VSS,Metal1,592.9490,793.5280,0.001740
_23674_,VSS,Metal1,590.6250,786.5030,0.001692
_23673_,VSS,Metal1,595.9060,785.9300,0.001690
_23672_,VSS,Metal1,594.8000,779.0130,0.001787
_23671_,VSS,Metal1,598.0260,785.9100,0.001689
_23670_,VSS,Metal1,589.4920,786.0600,0.001694
_23669_,VSS,Metal1,593.9850,778.4160,0.001787
_23668_,VSS,Metal1,591.5860,763.8700,0.001821
_23667_,VSS,Metal1,584.1060,770.7900,0.001759
_23666_,VSS,Metal1,589.1090,770.8480,0.001754
_23665_,VSS,Metal1,589.1850,778.4160,0.001787
_23664_,VSS,Metal1,588.0350,763.7150,0.001824
_23663_,VSS,Metal1,582.9450,763.2960,0.001826
_23662_,VSS,Metal1,601.2130,748.7500,0.001860
_23661_,VSS,Metal1,590.3800,756.2900,0.001865
_23660_,VSS,Metal1,589.5890,748.7110,0.001864
_23659_,VSS,Metal1,586.5950,748.5950,0.001865
_23658_,VSS,Metal1,595.7150,748.2850,0.001860
_23657_,VSS,Metal1,596.3850,741.1430,0.001867
_23656_,VSS,Metal1,588.6290,748.1680,0.001864
_23655_,VSS,Metal1,586.3050,741.1430,0.001876
_23654_,VSS,Metal1,586.8100,733.4780,0.001897
_23653_,VSS,Metal1,593.9860,733.0100,0.001894
_23652_,VSS,Metal1,594.2200,740.5900,0.001872
_23651_,VSS,Metal1,591.9890,733.5910,0.001894
_23650_,VSS,Metal1,591.1050,733.0560,0.001894
_23649_,VSS,Metal1,597.1550,725.6050,0.001949
_23648_,VSS,Metal1,592.5450,725.4960,0.001953
_23647_,VSS,Metal1,611.2660,824.3500,0.001700
_23646_,VSS,Metal1,609.5800,823.7500,0.001700
_23645_,VSS,Metal1,605.9090,823.7680,0.001707
_23644_,VSS,Metal1,598.5950,824.1950,0.001724
_23643_,VSS,Metal1,592.2670,823.8600,0.001728
_23642_,VSS,Metal1,602.9150,816.3250,0.001727
_23641_,VSS,Metal1,598.6120,816.3000,0.001729
_23640_,VSS,Metal1,588.5150,816.6350,0.001740
_23639_,VSS,Metal1,583.7320,823.8600,0.001728
_23638_,VSS,Metal1,613.9550,816.3250,0.001720
_23637_,VSS,Metal1,587.1890,816.2080,0.001741
_23636_,VSS,Metal1,590.1730,809.2300,0.001684
_23635_,VSS,Metal1,615.6150,809.1830,0.001668
_23634_,VSS,Metal1,607.2800,816.1460,0.001723
_23633_,VSS,Metal1,604.3550,809.0750,0.001673
_23632_,VSS,Metal1,598.7090,816.7510,0.001729
_23631_,VSS,Metal1,596.4130,816.1700,0.001729
_23630_,VSS,Metal1,608.3860,801.6700,0.001740
_23629_,VSS,Metal1,606.2930,801.6900,0.001741
_23628_,VSS,Metal1,605.4290,808.6480,0.001673
_23627_,VSS,Metal1,600.0800,809.2530,0.001677
_23626_,VSS,Metal1,571.7150,793.9550,0.001759
_23625_,VSS,Metal1,568.5460,801.0500,0.001778
_23624_,VSS,Metal1,566.3650,801.2050,0.001860
_23623_,VSS,Metal1,570.0130,786.5500,0.001798
_23622_,VSS,Metal1,602.7370,808.6860,0.001677
_23621_,VSS,Metal1,573.3750,763.2580,0.001836
_23620_,VSS,Metal1,566.8450,786.4920,0.001803
_23619_,VSS,Metal1,591.9200,808.5860,0.001684
_23618_,VSS,Metal1,583.7150,801.5150,0.001760
_23617_,VSS,Metal1,581.5330,801.6700,0.001760
_23616_,VSS,Metal1,580.8350,793.9550,0.001754
_23615_,VSS,Metal1,577.6660,793.4900,0.001758
_23614_,VSS,Metal1,587.1500,793.5520,0.001745
_23613_,VSS,Metal1,581.1810,793.5520,0.001754
_23612_,VSS,Metal1,598.8130,801.0500,0.001759
_23611_,VSS,Metal1,597.2000,794.1330,0.001722
_23610_,VSS,Metal1,594.1860,801.6900,0.001759
_23609_,VSS,Metal1,572.3090,793.5280,0.001759
_23608_,VSS,Metal1,562.5250,793.6450,0.001781
_23607_,VSS,Metal1,593.0530,786.5500,0.001691
_23606_,VSS,Metal1,586.1600,801.0260,0.001760
_23605_,VSS,Metal1,583.6450,793.9550,0.001750
_23604_,VSS,Metal1,600.2260,793.4900,0.001720
_23603_,VSS,Metal1,595.1460,786.5700,0.001690
_23602_,VSS,Metal1,596.7890,793.5280,0.001722
_23601_,VSS,Metal1,592.0930,785.9300,0.001691
_23600_,VSS,Metal1,568.4690,794.0710,0.001775
_23599_,VSS,Metal1,568.5730,793.4900,0.001775
_23598_,VSS,Metal1,584.3090,793.5280,0.001750
_23597_,VSS,Metal1,585.8530,786.5500,0.001695
_23596_,VSS,Metal1,579.3400,786.5300,0.001770
_23595_,VSS,Metal1,592.0930,778.3700,0.001787
_23594_,VSS,Metal1,590.5490,778.9510,0.001787
_23593_,VSS,Metal1,588.0530,779.0100,0.001787
_23592_,VSS,Metal1,582.3890,785.9680,0.001753
_23591_,VSS,Metal1,585.2300,785.9920,0.001695
_23590_,VSS,Metal1,584.5860,779.0100,0.001788
_23589_,VSS,Metal1,590.0010,771.8040,0.001753
_23588_,VSS,Metal1,568.4690,778.9510,0.001792
_23587_,VSS,Metal1,569.6500,785.9920,0.001798
_23586_,VSS,Metal1,571.6260,779.0100,0.001792
_23585_,VSS,Metal1,593.3150,771.2750,0.001748
_23584_,VSS,Metal1,592.3550,770.9650,0.001750
_23583_,VSS,Metal1,586.3060,770.8100,0.001755
_23582_,VSS,Metal1,586.0260,763.8900,0.001826
_23581_,VSS,Metal1,576.6160,763.2830,0.001835
_23580_,VSS,Metal1,571.3490,770.8480,0.001776
_23579_,VSS,Metal1,562.5400,778.9700,0.001838
_23578_,VSS,Metal1,569.4030,763.9300,0.001837
_23577_,VSS,Metal1,580.4690,771.3910,0.001762
_23576_,VSS,Metal1,582.7730,779.0100,0.001788
_23575_,VSS,Metal1,579.4830,770.7500,0.001762
_23574_,VSS,Metal1,591.3950,763.4050,0.001821
_23573_,VSS,Metal1,584.7200,756.3330,0.001870
_23572_,VSS,Metal1,579.3400,763.2700,0.001832
_23571_,VSS,Metal1,584.8660,755.6900,0.001870
_23570_,VSS,Metal1,588.2550,756.2630,0.001865
_23569_,VSS,Metal1,588.8100,755.7280,0.001865
_23568_,VSS,Metal1,588.7330,741.1900,0.001875
_23567_,VSS,Metal1,572.3090,756.2710,0.001874
_23566_,VSS,Metal1,572.1060,763.8900,0.001836
_23565_,VSS,Metal1,569.0260,748.7500,0.001878
_23564_,VSS,Metal1,592.0660,741.1900,0.001875
_23563_,VSS,Metal1,592.7460,748.7700,0.001860
_23562_,VSS,Metal1,593.1300,748.1680,0.001860
_23561_,VSS,Metal1,584.3850,741.1430,0.001877
_23560_,VSS,Metal1,577.6650,741.1430,0.001880
_23559_,VSS,Metal1,573.7490,748.1680,0.001877
_23558_,VSS,Metal1,571.2530,748.7700,0.001878
_23557_,VSS,Metal1,575.7730,741.1900,0.001885
_23556_,VSS,Metal1,584.7890,748.1680,0.001866
_23555_,VSS,Metal1,577.4930,748.7700,0.001875
_23554_,VSS,Metal1,580.5460,740.5700,0.001879
_23553_,VSS,Metal1,595.2350,733.4750,0.001894
_23552_,VSS,Metal1,585.6800,732.9860,0.001897
_23551_,VSS,Metal1,577.9000,733.0300,0.001898
_23550_,VSS,Metal1,582.2600,733.0300,0.001897
_23549_,VSS,Metal1,589.1850,733.5830,0.001896
_23548_,VSS,Metal1,591.2100,740.6080,0.001875
_23547_,VSS,Metal1,588.0530,740.5500,0.001875
_23546_,VSS,Metal1,575.6690,740.6080,0.001885
_23545_,VSS,Metal1,573.1720,741.0600,0.001886
_23544_,VSS,Metal1,596.4130,726.0700,0.001950
_23543_,VSS,Metal1,593.7060,726.0900,0.001952
_23542_,VSS,Metal1,609.5800,717.9100,0.001892
_23541_,VSS,Metal1,613.9730,484.1700,0.002179
_23540_,VSS,Metal1,615.7860,484.1700,0.002179
_23539_,VSS,Metal1,610.9860,491.7300,0.002196
_23538_,VSS,Metal1,609.0670,498.7800,0.002192
_23537_,VSS,Metal1,611.3650,498.7070,0.002191
_23536_,VSS,Metal1,609.6530,499.2900,0.002192
_23535_,VSS,Metal1,618.4950,484.1030,0.002179
_23534_,VSS,Metal1,648.5150,816.6350,0.001608
_23533_,VSS,Metal1,641.0250,824.3030,0.001670
_23532_,VSS,Metal1,579.8750,816.6350,0.001746
_23531_,VSS,Metal1,645.1550,801.5150,0.001656
_23530_,VSS,Metal1,641.0250,816.2160,0.001639
_23529_,VSS,Metal1,587.1200,809.2530,0.001689
_23528_,VSS,Metal1,586.5070,816.6600,0.001741
_23527_,VSS,Metal1,583.4260,809.2300,0.001706
_23526_,VSS,Metal1,583.2800,816.8130,0.001743
_23525_,VSS,Metal1,636.5150,808.7650,0.001665
_23524_,VSS,Metal1,627.1050,801.6230,0.001690
_23523_,VSS,Metal1,587.6690,808.6480,0.001689
_23522_,VSS,Metal1,583.7330,808.5900,0.001706
_23521_,VSS,Metal1,580.0930,809.2300,0.001709
_23520_,VSS,Metal1,581.9090,816.2080,0.001744
_23519_,VSS,Metal1,578.9000,816.1900,0.001746
_23518_,VSS,Metal1,621.1550,793.6450,0.001710
_23517_,VSS,Metal1,617.0250,793.5360,0.001716
_23516_,VSS,Metal1,581.9090,801.0880,0.001760
_23515_,VSS,Metal1,576.9060,801.6900,0.001777
_23514_,VSS,Metal1,575.2660,801.0500,0.001777
_23513_,VSS,Metal1,578.7300,808.6480,0.001709
_23512_,VSS,Metal1,581.3000,808.6300,0.001708
_23511_,VSS,Metal1,623.5550,786.0850,0.001668
_23510_,VSS,Metal1,618.9450,793.5360,0.001715
_23509_,VSS,Metal1,582.1300,786.5210,0.001753
_23508_,VSS,Metal1,577.1150,785.9870,0.001775
_23507_,VSS,Metal1,572.8660,786.5500,0.001798
_23506_,VSS,Metal1,585.5760,794.1300,0.001750
_23505_,VSS,Metal1,578.4800,801.0260,0.001777
_23504_,VSS,Metal1,578.9320,801.5400,0.001777
_23503_,VSS,Metal1,615.3950,778.8350,0.001783
_23502_,VSS,Metal1,618.0150,778.9430,0.001783
_23501_,VSS,Metal1,579.5090,778.9510,0.001788
_23500_,VSS,Metal1,579.3080,786.0600,0.001770
_23499_,VSS,Metal1,578.6260,778.3700,0.001788
_23498_,VSS,Metal1,575.6690,786.5110,0.001776
_23497_,VSS,Metal1,575.7750,793.5360,0.001758
_23496_,VSS,Metal1,613.9550,763.7150,0.001808
_23495_,VSS,Metal1,608.8650,771.3830,0.001736
_23494_,VSS,Metal1,575.1890,770.8480,0.001774
_23493_,VSS,Metal1,575.5730,771.4500,0.001774
_23492_,VSS,Metal1,577.6660,771.4300,0.001763
_23491_,VSS,Metal1,580.8230,778.3500,0.001788
_23490_,VSS,Metal1,575.6000,778.3460,0.001791
_23489_,VSS,Metal1,576.4600,778.9700,0.001791
_23488_,VSS,Metal1,612.9950,763.4050,0.001810
_23487_,VSS,Metal1,580.4690,756.2710,0.001870
_23486_,VSS,Metal1,581.2260,763.2300,0.001832
_23485_,VSS,Metal1,579.5860,748.7500,0.001875
_23484_,VSS,Metal1,576.6290,763.8310,0.001835
_23483_,VSS,Metal1,610.7850,763.2960,0.001812
_23482_,VSS,Metal1,618.2750,748.2850,0.001852
_23481_,VSS,Metal1,580.9490,748.1680,0.001875
_23480_,VSS,Metal1,578.4530,748.1100,0.001875
_23479_,VSS,Metal1,580.0930,733.0100,0.001898
_23478_,VSS,Metal1,584.1360,748.7700,0.001866
